municipio_id,Municipio,Capital,UF
2605301,Exu,Falso,PE
2607307,Ipubi,Falso,PE
2612554,Santa Filomena,Falso,PE
2614303,Moreilândia,Falso,PE
2602001,Bodocó,Falso,PE
2615607,Trindade,Falso,PE
2601102,Araripina,Falso,PE
2606309,Granito,Falso,PE
2609907,Ouricuri,Falso,PE
2613503,São José do Belmonte,Falso,PE
2609303,Mirandiba,Falso,PE
2612208,Salgueiro,Falso,PE
2604304,Cedro,Falso,PE
2614006,Serrita,Falso,PE
2616100,Verdejante,Falso,PE
2610400,Parnamirim,Falso,PE
2615706,Triunfo,Falso,PE
2612471,Santa Cruz da Baixa Verde,Falso,PE
2605608,Flores,Falso,PE
2603405,Calumbi,Falso,PE
2613909,Serra Talhada,Falso,PE
2603900,Carnaíba,Falso,PE
2613602,São José do Egito,Falso,PE
2607109,Ingazeira,Falso,PE
2607703,Itapetim,Falso,PE
2614600,Tabira,Falso,PE
2614402,Solidão,Falso,PE
2612802,Santa Terezinha,Falso,PE
2600104,Afogados da Ingazeira,Falso,PE
2606903,Iguaraci,Falso,PE
2602506,Brejinho,Falso,PE
2611533,Quixaba,Falso,PE
2615904,Tuparetama,Falso,PE
2605103,Custódia,Falso,PE
2609154,Manari,Falso,PE
2614105,Sertânia,Falso,PE
2606606,Ibimirim,Falso,PE
2607000,Inajá,Falso,PE
2601201,Arcoverde,Falso,PE
2601805,Betânia,Falso,PE
2609808,Orocó,Falso,PE
2600203,Afrânio,Falso,PE
2611101,Petrolina,Falso,PE
2612604,Santa Maria da Boa Vista,Falso,PE
2605152,Dormentes,Falso,PE
2608750,Lagoa Grande,Falso,PE
2603009,Cabrobó,Falso,PE
2615201,Terra Nova,Falso,PE
2608057,Jatobá,Falso,PE
2603926,Carnaubeira da Penha,Falso,PE
2605707,Floresta,Falso,PE
2614808,Tacaratu,Falso,PE
2611002,Petrolândia,Falso,PE
2601607,Belém do São Francisco,Falso,PE
2607406,Itacuruba,Falso,PE
2600500,Águas Belas,Falso,PE
2607505,Itaíba,Falso,PE
2602803,Buíque,Falso,PE
2616001,Venturosa,Falso,PE
2615805,Tupanatinga,Falso,PE
2610806,Pedra,Falso,PE
2602605,Brejo da Madre de Deus,Falso,PE
2604106,Caruaru,Falso,PE
2611705,Riacho das Almas,Falso,PE
2613107,São Caitano,Falso,PE
2601904,Bezerros,Falso,PE
2606408,Gravatá,Falso,PE
2603108,Cachoeirinha,Falso,PE
2608008,Jataúba,Falso,PE
2603801,Capoeiras,Falso,PE
2611200,Poção,Falso,PE
2613008,São Bento do Una,Falso,PE
2610905,Pesqueira,Falso,PE
2600609,Alagoinha,Falso,PE
2614709,Tacaimbó,Falso,PE
2612406,Sanharó,Falso,PE
2601706,Belo Jardim,Falso,PE
2616183,Vertente do Lério,Falso,PE
2605806,Frei Miguelinho,Falso,PE
2616209,Vertentes,Falso,PE
2614501,Surubim,Falso,PE
2612703,Santa Maria do Cambucá,Falso,PE
2604155,Casinhas,Falso,PE
2615409,Toritama,Falso,PE
2615003,Taquaritinga do Norte,Falso,PE
2612505,Santa Cruz do Capibaribe,Falso,PE
2613800,São Vicente Ferrer,Falso,PE
2608107,João Alfredo,Falso,PE
2602209,Bom Jardim,Falso,PE
2612109,Salgadinho,Falso,PE
2609105,Machados,Falso,PE
2610509,Passira,Falso,PE
2605400,Feira Nova,Falso,PE
2609709,Orobó,Falso,PE
2608909,Limoeiro,Falso,PE
2604908,Cumaru,Falso,PE
2608800,Lajedo,Falso,PE
2601003,Angelim,Falso,PE
2610103,Palmeirina,Falso,PE
2602407,Brejão,Falso,PE
2613206,São João,Falso,PE
2602100,Bom Conselho,Falso,PE
2610301,Paranatama,Falso,PE
2608305,Jupi,Falso,PE
2604700,Correntes,Falso,PE
2615102,Terezinha,Falso,PE
2606507,Iati,Falso,PE
2603702,Canhotinho,Falso,PE
2608602,Lagoa do Ouro,Falso,PE
2603306,Calçado,Falso,PE
2606002,Garanhuns,Falso,PE
2612307,Saloá,Falso,PE
2608255,Jucati,Falso,PE
2603207,Caetés,Falso,PE
2608404,Jurema,Falso,PE
2600807,Altinho,Falso,PE
2606705,Ibirajuba,Falso,PE
2605004,Cupira,Falso,PE
2610202,Panelas,Falso,PE
2600302,Agrestina,Falso,PE
2601300,Barra de Guabiraba,Falso,PE
2603504,Camocim de São Félix,Falso,PE
2613305,São Joaquim do Monte,Falso,PE
2602308,Bonito,Falso,PE
2608701,Lagoa dos Gatos,Falso,PE
2612000,Sairé,Falso,PE
2610608,Paudalho,Falso,PE
2616308,Vicência,Falso,PE
2600708,Aliança,Falso,PE
2609006,Macaparana,Falso,PE
2607653,Itambé,Falso,PE
2615300,Timbaúba,Falso,PE
2604601,Condado,Falso,PE
2607802,Itaquitinga,Falso,PE
2605509,Ferreiros,Falso,PE
2606200,Goiana,Falso,PE
2603603,Camutanga,Falso,PE
2602704,Buenos Aires,Falso,PE
2615508,Tracunhaém,Falso,PE
2608503,Lagoa de Itaenga,Falso,PE
2608453,Lagoa do Carro,Falso,PE
2609501,Nazaré da Mata,Falso,PE
2604007,Carpina,Falso,PE
2611309,Pombos,Falso,PE
2606101,Glória do Goitá,Falso,PE
2616407,Vitória de Santo Antão,Falso,PE
2604403,Chã de Alegria,Falso,PE
2604502,Chã Grande,Falso,PE
2605905,Gameleira,Falso,PE
2609204,Maraial,Falso,PE
2616506,Xexéu,Falso,PE
2601508,Belém de Maria,Falso,PE
2600401,Água Preta,Falso,PE
2612901,São Benedito do Sul,Falso,PE
2610004,Palmares,Falso,PE
2608206,Joaquim Nabuco,Falso,PE
2607950,Jaqueira,Falso,PE
2604205,Catende,Falso,PE
2611903,Rio Formoso,Falso,PE
2614204,Sirinhaém,Falso,PE
2613404,São José da Coroa Grande,Falso,PE
2614857,Tamandaré,Falso,PE
2601409,Barreiros,Falso,PE
2611507,Quipapá,Falso,PE
2605202,Escada,Falso,PE
2604809,Cortês,Falso,PE
2600906,Amaraji,Falso,PE
2611408,Primavera,Falso,PE
2611804,Ribeirão,Falso,PE
2601052,Araçoiaba,Falso,PE
2607752,Itapissuma,Falso,PE
2607604,Ilha de Itamaracá,Falso,PE
2606804,Igarassu,Falso,PE
2603454,Camaragibe,Falso,PE
2613701,São Lourenço da Mata,Falso,PE
2609600,Olinda,Falso,PE
2611606,Recife,Verdadeiro,PE
2610707,Paulista,Falso,PE
2600054,Abreu e Lima,Falso,PE
2607901,Jaboatão dos Guararapes,Falso,PE
2609402,Moreno,Falso,PE
2602902,Cabo de Santo Agostinho,Falso,PE
2607208,Ipojuca,Falso,PE
2605459,Fernando de Noronha,Falso,PE
2700102,Água Branca,Falso,PE
2703304,Inhapi,Falso,AL
2706422,Pariconha,Falso,AL
2705002,Mata Grande,Falso,AL
2701605,Canapi,Falso,AL
2702405,Delmiro Gouveia,Falso,AL
2705804,Olho d'Água do Casado,Falso,AL
2707107,Piranhas,Falso,AL
2708956,Senador Rui Palmeira,Falso,AL
2702504,Dois Riachos,Falso,AL
2707206,Poço das Trincheiras,Falso,AL
2704609,Maravilha,Falso,AL
2706109,Ouro Branco,Falso,AL
2708006,Santana do Ipanema,Falso,AL
2701803,Carneiros,Falso,AL
2706406,Pão de Açúcar,Falso,AL
2708402,São José da Tapera,Falso,AL
2706208,Palestina,Falso,AL
2703700,Jaramataia,Falso,AL
2704401,Major Isidoro,Falso,AL
2706000,Olivença,Falso,AL
2700706,Batalha,Falso,AL
2705705,Olho d'Água das Flores,Falso,AL
2705408,Monteirópolis,Falso,AL
2700904,Belo Monte,Falso,AL
2703403,Jacaré dos Homens,Falso,AL
2704906,Mar Vermelho,Falso,AL
2704807,Maribondo,Falso,AL
2709004,Tanque d'Arca,Falso,AL
2700805,Belém,Falso,AL
2702553,Estrela de Alagoas,Falso,AL
2701209,Cacimbinhas,Falso,AL
2706307,Palmeira dos Índios,Falso,AL
2705309,Minador do Negrão,Falso,AL
2706604,Paulo Jacinto,Falso,AL
2703106,Igaci,Falso,AL
2707602,Quebrangulo,Falso,AL
2702603,Feira Grande,Falso,AL
2702009,Coité do Nóia,Falso,AL
2708808,São Sebastião,Falso,AL
2709103,Taquarana,Falso,AL
2702355,Craíbas,Falso,AL
2700300,Arapiraca,Falso,AL
2702900,Girau do Ponciano,Falso,AL
2704104,Lagoa da Canoa,Falso,AL
2701506,Campo Grande,Falso,AL
2704203,Limoeiro de Anadia,Falso,AL
2708204,São Brás,Falso,AL
2709202,Traipu,Falso,AL
2705903,Olho d'Água Grande,Falso,AL
2708303,São José da Laje,Falso,AL
2709301,União dos Palmares,Falso,AL
2703007,Ibateguara,Falso,AL
2708105,Santana do Mundaú,Falso,AL
2707008,Pindoba,Falso,AL
2709400,Viçosa,Falso,AL
2701902,Chã Preta,Falso,AL
2702801,Flexeiras,Falso,AL
2705200,Messias,Falso,AL
2703809,Joaquim Gomes,Falso,AL
2705101,Matriz de Camaragibe,Falso,AL
2708501,São Luís do Quitunde,Falso,AL
2701357,Campestre,Falso,AL
2702108,Colônia Leopoldina,Falso,AL
2703908,Jundiá,Falso,AL
2707305,Porto Calvo,Falso,AL
2705606,Novo Lino,Falso,AL
2703502,Jacuípe,Falso,AL
2705507,Murici,Falso,AL
2701100,Branquinha,Falso,AL
2700409,Atalaia,Falso,AL
2701308,Cajueiro,Falso,AL
2701704,Capela,Falso,AL
2706505,Passo de Camaragibe,Falso,AL
2703601,Japaratinga,Falso,AL
2707404,Porto de Pedras,Falso,AL
2708709,São Miguel dos Milagres,Falso,AL
2704500,Maragogi,Falso,AL
2700607,Barra de São Miguel,Falso,AL
2702207,Coqueiro Seco,Falso,AL
2707701,Rio Largo,Falso,AL
2707909,Santa Luzia do Norte,Falso,AL
2700508,Barra de Santo Antônio,Falso,AL
2704708,Marechal Deodoro,Falso,AL
2708907,Satuba,Falso,AL
2704302,Maceió,Verdadeiro,AL
2706448,Paripueira,Falso,AL
2706901,Pilar,Falso,AL
2702306,Coruripe,Falso,AL
2701001,Boca da Mata,Falso,AL
2700201,Anadia,Falso,AL
2707800,Roteiro,Falso,AL
2703759,Jequiá da Praia,Falso,AL
2701407,Campo Alegre,Falso,AL
2708600,São Miguel dos Campos,Falso,AL
2709152,Teotônio Vilela,Falso,AL
2704005,Junqueiro,Falso,AL
2706802,Piaçabuçu,Falso,AL
2702702,Feliz Deserto,Falso,AL
2706703,Penedo,Falso,AL
2707503,Porto Real do Colégio,Falso,AL
2703205,Igreja Nova,Falso,AL
2802205,Feira Nova,Falso,AL
2804508,Nossa Senhora da Glória,Falso,SE
2803104,Itabi,Falso,SE
2802601,Gracho Cardoso,Falso,SE
2805604,Porto da Folha,Falso,SE
2802403,Gararu,Falso,SE
2805406,Poço Redondo,Falso,SE
2801207,Canindé de São Francisco,Falso,SE
2804201,Monte Alegre de Sergipe,Falso,SE
2802304,Frei Paulo,Falso,SE
2804458,Nossa Senhora Aparecida,Falso,SE
2801405,Carira,Falso,SE
2805208,Pinhão,Falso,SE
2805000,Pedra Mole,Falso,SE
2806008,Ribeirópolis,Falso,SE
2804607,Nossa Senhora das Dores,Falso,SE
2801900,Cumbe,Falso,SE
2800209,Aquidabã,Falso,SE
2803807,Malhada dos Bois,Falso,SE
2804300,Muribeca,Falso,SE
2807006,São Miguel do Aleixo,Falso,SE
2803708,Macambira,Falso,SE
2802908,Itabaiana,Falso,SE
2806800,São Domingos,Falso,SE
2801009,Campo do Brito,Falso,SE
2803906,Malhador,Falso,SE
2804102,Moita Bonita,Falso,SE
2800506,Areia Branca,Falso,SE
2807105,Simão Dias,Falso,SE
2807402,Tobias Barreto,Falso,SE
2805505,Poço Verde,Falso,SE
2805802,Riachão do Dantas,Falso,SE
2803500,Lagarto,Falso,SE
2804706,Nossa Senhora de Lourdes,Falso,SE
2800704,Brejo Grande,Falso,SE
2801108,Canhoba,Falso,SE
2807303,Telha,Falso,SE
2806404,Santana do São Francisco,Falso,SE
2801603,Cedro de São João,Falso,SE
2805703,Propriá,Falso,SE
2804409,Neópolis,Falso,SE
2800100,Amparo de São Francisco,Falso,SE
2802700,Ilha das Flores,Falso,SE
2802007,Divina Pastora,Falso,SE
2806503,Santa Rosa de Lima,Falso,SE
2807204,Siriri,Falso,SE
2801306,Capela,Falso,SE
2803302,Japaratuba,Falso,SE
2805307,Pirambu,Falso,SE
2803401,Japoatã,Falso,SE
2806909,São Francisco,Falso,SE
2804904,Pacatuba,Falso,SE
2805901,Riachuelo,Falso,SE
2804003,Maruim,Falso,SE
2803609,Laranjeiras,Falso,SE
2806107,Rosário do Catete,Falso,SE
2806602,Santo Amaro das Brotas,Falso,SE
2801504,Carmópolis,Falso,SE
2802502,General Maynard,Falso,SE
2800308,Aracaju,Verdadeiro,SE
2804805,Nossa Senhora do Socorro,Falso,SE
2800605,Barra dos Coqueiros,Falso,SE
2806701,São Cristóvão,Falso,SE
2800407,Arauá,Falso,SE
2800670,Boquim,Falso,SE
2807501,Tomar do Geru,Falso,SE
2803005,Itabaianinha,Falso,SE
2805109,Pedrinhas,Falso,SE
2801702,Cristinápolis,Falso,SE
2807600,Umbaúba,Falso,SE
2806206,Salgado,Falso,SE
2803203,Itaporanga d'Ajuda,Falso,SE
2806305,Santa Luzia do Itanhy,Falso,SE
2802809,Indiaroba,Falso,SE
2802106,Estância,Falso,SE
2911105,Formosa do Rio Preto,Falso,SE
2926202,Riachão das Neves,Falso,BA
2907400,Catolândia,Falso,BA
2919553,Luís Eduardo Magalhães,Falso,BA
2902500,Baianópolis,Falso,BA
2928901,São Desidério,Falso,BA
2903201,Barreiras,Falso,BA
2933455,Wanderley,Falso,BA
2901403,Angical,Falso,BA
2909703,Cristópolis,Falso,BA
2909406,Cotegipe,Falso,BA
2904407,Brejolândia,Falso,BA
2930907,Tabocas do Brejo Velho,Falso,BA
2920452,Mansidão,Falso,BA
2928406,Santa Rita de Cássia,Falso,BA
2928208,Santana,Falso,BA
2930303,Serra Dourada,Falso,BA
2929057,São Félix do Coribe,Falso,BA
2909307,Correntina,Falso,BA
2908101,Cocos,Falso,BA
2928109,Santa Maria da Vitória,Falso,BA
2906105,Canápolis,Falso,BA
2909109,Coribe,Falso,BA
2917359,Jaborandi,Falso,BA
2924405,Pilão Arcado,Falso,BA
2918407,Juazeiro,Falso,BA
2926004,Remanso,Falso,BA
2909901,Curaçá,Falso,BA
2930774,Sobradinho,Falso,BA
2905909,Campo Alegre de Lourdes,Falso,BA
2930204,Sento Sé,Falso,BA
2907202,Casa Nova,Falso,BA
2924009,Paulo Afonso,Falso,BA
2907707,Chorrochó,Falso,BA
2919900,Macururé,Falso,BA
2911402,Glória,Falso,BA
2900207,Abaré,Falso,BA
2927101,Rodelas,Falso,BA
2915353,Itaguaçu da Bahia,Falso,BA
2913200,Ibotirama,Falso,BA
2904753,Buritirama,Falso,BA
2933604,Xique-Xique,Falso,BA
2921609,Morpará,Falso,BA
2902708,Barra,Falso,BA
2922250,Muquém de São Francisco,Falso,BA
2910776,Feira da Mata,Falso,BA
2907103,Carinhanha,Falso,BA
2930154,Serra do Ramalho,Falso,BA
2930758,Sítio do Mato,Falso,BA
2903904,Bom Jesus da Lapa,Falso,BA
2923704,Paratinga,Falso,BA
2901353,Andorinha,Falso,BA
2910859,Filadélfia,Falso,BA
2901809,Antônio Gonçalves,Falso,BA
2924603,Pindobaçu,Falso,BA
2917003,Itiúba,Falso,BA
2930105,Senhor do Bonfim,Falso,BA
2917706,Jaguarari,Falso,BA
2906006,Campo Formoso,Falso,BA
2932457,Umburanas,Falso,BA
2907608,Central,Falso,BA
2901155,América Dourada,Falso,BA
2914604,Irecê,Falso,BA
2918357,João Dourado,Falso,BA
2919157,Lapão,Falso,BA
2906204,Canarana,Falso,BA
2922052,Mulungu do Morro,Falso,BA
2903003,Barra do Mendes,Falso,BA
2905305,Cafarnaum,Falso,BA
2929255,São Gabriel,Falso,BA
2912400,Ibipeba,Falso,BA
2918506,Jussara,Falso,BA
2903235,Barro Alto,Falso,BA
2932408,Uibaí,Falso,BA
2925600,Presidente Dutra,Falso,BA
2913101,Ibititá,Falso,BA
2911303,Gentio do Ouro,Falso,BA
2914406,Iraquara,Falso,BA
2930808,Souto Soares,Falso,BA
2921708,Morro do Chapéu,Falso,BA
2925253,Ponto Novo,Falso,BA
2905503,Caldeirão Grande,Falso,BA
2923357,Ourolândia,Falso,BA
2921203,Miguel Calmon,Falso,BA
2930600,Serrolândia,Falso,BA
2917508,Jacobina,Falso,BA
2929800,Saúde,Falso,BA
2921401,Mirangaba,Falso,BA
2924801,Piritiba,Falso,BA
2905107,Caém,Falso,BA
2906873,Capim Grosso,Falso,BA
2925931,Quixabeira,Falso,BA
2929370,São José do Jacuípe,Falso,BA
2933109,Várzea do Poço,Falso,BA
2933158,Várzea Nova,Falso,BA
2902609,Baixa Grande,Falso,BA
2919603,Macajuba,Falso,BA
2922102,Mundo Novo,Falso,BA
2920106,Mairi,Falso,BA
2933059,Várzea da Roça,Falso,BA
2931301,Tapiramutá,Falso,BA
2914703,Itaberaba,Falso,BA
2903805,Boa Vista do Tupim,Falso,BA
2912608,Ibiquera,Falso,BA
2911907,Iaçu,Falso,BA
2927200,Ruy Barbosa,Falso,BA
2919009,Lajedinho,Falso,BA
2931400,Teodoro Sampaio,Falso,BA
2924108,Pedrão,Falso,BA
2910305,Elísio Medrado,Falso,BA
2916856,Itatim,Falso,BA
2928505,Santa Teresinha,Falso,BA
2929305,São Gonçalo dos Campos,Falso,BA
2908507,Conceição do Jacuípe,Falso,BA
2900405,Água Fria,Falso,BA
2901700,Antônio Cardoso,Falso,BA
2924652,Pintadas,Falso,BA
2925956,Rafael Jambeiro,Falso,BA
2923308,Ouriçangas,Falso,BA
2927507,Santa Bárbara,Falso,BA
2930402,Serra Preta,Falso,BA
2908200,Conceição da Feira,Falso,BA
2913804,Ipecaetá,Falso,BA
2931103,Tanquinho,Falso,BA
2928307,Santanópolis,Falso,BA
2914505,Irará,Falso,BA
2928802,Santo Estêvão,Falso,BA
2914000,Ipirá,Falso,BA
2910800,Feira de Santana,Falso,BA
2908903,Coração de Maria,Falso,BA
2901502,Anguera,Falso,BA
2927606,Santa Brígida,Falso,BA
2930766,Sítio do Quinto,Falso,BA
2924207,Pedro Alexandre,Falso,BA
2909208,Coronel João Sá,Falso,BA
2918100,Jeremoabo,Falso,BA
2932002,Uauá,Falso,BA
2931905,Tucano,Falso,BA
2906808,Cansanção,Falso,BA
2906824,Canudos,Falso,BA
2910701,Euclides da Cunha,Falso,BA
2925907,Quijingue,Falso,BA
2921500,Monte Santo,Falso,BA
2925808,Queimadas,Falso,BA
2922656,Nordestina,Falso,BA
2916500,Itapicuru,Falso,BA
2923100,Olindina,Falso,BA
2902658,Banzaê,Falso,BA
2907905,Cipó,Falso,BA
2926608,Ribeira do Pombal,Falso,BA
2926509,Ribeira do Amparo,Falso,BA
2922904,Nova Soure,Falso,BA
2901601,Antas,Falso,BA
2911857,Heliópolis,Falso,BA
2907806,Cícero Dantas,Falso,BA
2910750,Fátima,Falso,BA
2900355,Adustina,Falso,BA
2923803,Paripiranga,Falso,BA
2923050,Novo Triunfo,Falso,BA
2919108,Lamarão,Falso,BA
2926301,Riachão do Jacuípe,Falso,BA
2906857,Capela do Alto Alegre,Falso,BA
2911253,Gavião,Falso,BA
2924058,Pé de Serra,Falso,BA
2913309,Ichu,Falso,BA
2906402,Candeal,Falso,BA
2922730,Nova Fátima,Falso,BA
2908408,Conceição do Coité,Falso,BA
2933000,Valente,Falso,BA
2928000,Santaluz,Falso,BA
2926103,Retirolândia,Falso,BA
2928950,São Domingos,Falso,BA
2930501,Serrinha,Falso,BA
2902104,Araci,Falso,BA
2903276,Barrocas,Falso,BA
2931509,Teofilândia,Falso,BA
2903607,Biritinga,Falso,BA
2913705,Inhambupe,Falso,BA
2901908,Aporá,Falso,BA
2900306,Acajutiba,Falso,BA
2927002,Rio Real,Falso,BA
2900702,Alagoinhas,Falso,BA
2929701,Sátiro Dias,Falso,BA
2902203,Aramari,Falso,BA
2909604,Crisópolis,Falso,BA
2902054,Araças,Falso,BA
2910602,Esplanada,Falso,BA
2908606,Conde,Falso,BA
2907004,Cardeal da Silva,Falso,BA
2917904,Jandaíra,Falso,BA
2910503,Entre Rios,Falso,BA
2915908,Itanagra,Falso,BA
2907509,Catu,Falso,BA
2931707,Terra Nova,Falso,BA
2929503,São Sebastião do Passé,Falso,BA
2925204,Pojuca,Falso,BA
2921005,Mata de São João,Falso,BA
2901106,Amélia Rodrigues,Falso,BA
2929750,Saubara,Falso,BA
2928604,Santo Amaro,Falso,BA
2910206,Dom Macedo Costa,Falso,BA
2933174,Varzedo,Falso,BA
2928703,Santo Antônio de Jesus,Falso,BA
2922201,Muniz Ferreira,Falso,BA
2929602,Sapeaçu,Falso,BA
2907301,Castro Alves,Falso,BA
2904852,Cabaceiras do Paraguaçu,Falso,BA
2904902,Cachoeira,Falso,BA
2909802,Cruz das Almas,Falso,BA
2929008,São Félix,Falso,BA
2908309,Conceição do Almeida,Falso,BA
2911600,Governador Mangabeira,Falso,BA
2929107,São Felipe,Falso,BA
2922300,Muritiba,Falso,BA
2902302,Aratuípe,Falso,BA
2922508,Nazaré,Falso,BA
2917805,Jaguaripe,Falso,BA
2920601,Maragogipe,Falso,BA
2927309,Salinas da Margarida,Falso,BA
2910057,Dias d'Ávila,Falso,BA
2930709,Simões Filho,Falso,BA
2905701,Camaçari,Falso,BA
2927408,Salvador,Verdadeiro,BA
2929206,São Francisco do Conde,Falso,BA
2919207,Lauro de Freitas,Falso,BA
2906501,Candeias,Falso,BA
2919926,Madre de Deus,Falso,BA
2916104,Itaparica,Falso,BA
2933208,Vera Cruz,Falso,BA
2907558,Caturama,Falso,BA
2904209,Botuporã,Falso,BA
2931053,Tanque Novo,Falso,BA
2919801,Macaúbas,Falso,BA
2904100,Boquira,Falso,BA
2912509,Ibipitanga,Falso,BA
2923209,Oliveira dos Brejinhos,Falso,BA
2904506,Brotas de Macaúbas,Falso,BA
2914109,Ipupiara,Falso,BA
2913002,Ibitiara,Falso,BA
2923035,Novo Horizonte,Falso,BA
2912202,Ibicoara,Falso,BA
2902807,Barra da Estiva,Falso,BA
2908804,Contendas do Sincorá,Falso,BA
2918605,Jussiape,Falso,BA
2926707,Rio de Contas,Falso,BA
2900108,Abaíra,Falso,BA
2904050,Bonito,Falso,BA
2933406,Wagner,Falso,BA
2922854,Nova Redenção,Falso,BA
2901304,Andaraí,Falso,BA
2932804,Utinga,Falso,BA
2915007,Itaeté,Falso,BA
2921906,Mucugê,Falso,BA
2923506,Palmeiras,Falso,BA
2904001,Boninal,Falso,BA
2929909,Seabra,Falso,BA
2919306,Lençóis,Falso,BA
2924306,Piatã,Falso,BA
2901007,Amargosa,Falso,BA
2932101,Ubaíra,Falso,BA
2918803,Laje,Falso,BA
2904308,Brejões,Falso,BA
2929404,São Miguel das Matas,Falso,BA
2921302,Milagres,Falso,BA
2918209,Jiquiriçá,Falso,BA
2922805,Nova Itarana,Falso,BA
2922409,Mutuípe,Falso,BA
2914307,Iramaia,Falso,BA
2927903,Santa Inês,Falso,BA
2917607,Jaguaquara,Falso,BA
2900603,Aiquara,Falso,BA
2914208,Irajuba,Falso,BA
2909505,Cravolândia,Falso,BA
2901957,Apuarema,Falso,BA
2920502,Maracás,Falso,BA
2918704,Lafaiete Coutinho,Falso,BA
2918308,Jitaúna,Falso,BA
2916708,Itaquara,Falso,BA
2915106,Itagi,Falso,BA
2919058,Lajedo do Tabocal,Falso,BA
2916906,Itiruçu,Falso,BA
2924900,Planaltino,Falso,BA
2918001,Jequié,Falso,BA
2920809,Marcionílio Souza,Falso,BA
2919504,Livramento de Nossa Senhora,Falso,BA
2926905,Rio do Pires,Falso,BA
2923605,Paramirim,Falso,BA
2900504,Érico Cardoso,Falso,BA
2910107,Dom Basílio,Falso,BA
2919405,Licínio de Almeida,Falso,BA
2932606,Urandi,Falso,BA
2917409,Jacaraci,Falso,BA
2918753,Lagoa Real,Falso,BA
2926400,Riacho de Santana,Falso,BA
2924504,Pindaí,Falso,BA
2921807,Mortugaba,Falso,BA
2921054,Matina,Falso,BA
2905206,Caetité,Falso,BA
2930006,Sebastião Laranjeiras,Falso,BA
2913408,Igaporã,Falso,BA
2906600,Candiba,Falso,BA
2923407,Palmas de Monte Alto,Falso,BA
2912004,Ibiassucê,Falso,BA
2920205,Malhada,Falso,BA
2905008,Caculé,Falso,BA
2917334,Iuiú,Falso,BA
2911709,Guanambi,Falso,BA
2917201,Ituaçu,Falso,BA
2906899,Caraíbas,Falso,BA
2919959,Maetinga,Falso,BA
2908705,Condeúba,Falso,BA
2931806,Tremedal,Falso,BA
2931004,Tanhaçu,Falso,BA
2924702,Piripá,Falso,BA
2925709,Presidente Jânio Quadros,Falso,BA
2909000,Cordeiros,Falso,BA
2920304,Malhada de Pedras,Falso,BA
2902005,Aracatu,Falso,BA
2904605,Brumado,Falso,BA
2926806,Rio do Antônio,Falso,BA
2911659,Guajeru,Falso,BA
2912301,Ibicuí,Falso,BA
2903508,Belo Campo,Falso,BA
2922706,Nova Canaã,Falso,BA
2901205,Anagé,Falso,BA
2913507,Iguaí,Falso,BA
2903953,Bom Jesus da Serra,Falso,BA
2906709,Cândido Sales,Falso,BA
2921450,Mirante,Falso,BA
2905156,Caetanos,Falso,BA
2925105,Poções,Falso,BA
2902906,Barra do Choça,Falso,BA
2933307,Vitória da Conquista,Falso,BA
2904803,Caatiba,Falso,BA
2925006,Planalto,Falso,BA
2903706,Boa Nova,Falso,BA
2920403,Manoel Vitorino,Falso,BA
2910008,Dário Meira,Falso,BA
2926657,Ribeirão do Largo,Falso,BA
2910404,Encruzilhada,Falso,BA
2915809,Itambé,Falso,BA
2916401,Itapetinga,Falso,BA
2916807,Itarantim,Falso,BA
2919702,Macarani,Falso,BA
2920007,Maiquinique,Falso,BA
2925402,Potiraguá,Falso,BA
2917102,Itororó,Falso,BA
2917300,Ituberá,Falso,BA
2922607,Nilo Peçanha,Falso,BA
2905404,Cairu,Falso,BA
2925758,Presidente Tancredo Neves,Falso,BA
2931202,Taperoá,Falso,BA
2932903,Valença,Falso,BA
2913457,Igrapiúna,Falso,BA
2905800,Camamu,Falso,BA
2920700,Maraú,Falso,BA
2924678,Piraí do Norte,Falso,BA
2932705,Uruçuca,Falso,BA
2911006,Floresta Azul,Falso,BA
2912707,Ibirapitanga,Falso,BA
2932200,Ubaitaba,Falso,BA
2916609,Itapitanga,Falso,BA
2929354,São José da Vitória,Falso,BA
2916203,Itapé,Falso,BA
2915502,Itajuípe,Falso,BA
2908002,Coaraci,Falso,BA
2915403,Itaju do Colônia,Falso,BA
2912103,Ibicaraí,Falso,BA
2902401,Aurelino Leal,Falso,BA
2903300,Barro Preto,Falso,BA
2904704,Buerarema,Falso,BA
2927804,Santa Cruz da Vitória,Falso,BA
2910909,Firmino Alves,Falso,BA
2913606,Ilhéus,Falso,BA
2914802,Itabuna,Falso,BA
2900900,Almadina,Falso,BA
2914901,Itacaré,Falso,BA
2903409,Belmonte,Falso,BA
2916302,Itapebi,Falso,BA
2902252,Arataca,Falso,BA
2920908,Mascote,Falso,BA
2928059,Santa Luzia,Falso,BA
2905602,Camacan,Falso,BA
2906303,Canavieiras,Falso,BA
2918555,Jussari,Falso,BA
2932507,Una,Falso,BA
2923902,Pau Brasil,Falso,BA
2915700,Itamari,Falso,BA
2913903,Ipiaú,Falso,BA
2922755,Nova Ibiá,Falso,BA
2932309,Ubatã,Falso,BA
2933505,Wenceslau Guimarães,Falso,BA
2915205,Itagibá,Falso,BA
2911501,Gongogi,Falso,BA
2911204,Gandu,Falso,BA
2903102,Barra do Rocha,Falso,BA
2912905,Ibirataia,Falso,BA
2931608,Teolândia,Falso,BA
